elapsed_sec,cumulative,interval_rate
0.382804,4560087,8837504.92
0.382866,4561026,15268292.68
0.382915,4561820,16259163.70
0.383153,4564032,9258484.15
0.383202,4564614,12103818.32
0.383252,4565242,12384633.59
0.383282,4565498,8641350.21
0.383327,4566119,13736506.81
0.383380,4567029,17251184.83
0.383437,4567771,12998388.34
0.383599,4568309,3328692.96
0.383640,4568924,14745372.59
0.383697,4569766,14869757.17
0.383763,4570835,16268947.46
0.383829,4572112,19190886.96
0.383993,4572825,4342053.98
0.384036,4573446,14540260.83
0.384077,4573926,11851851.85
0.384117,4574455,12981595.09
0.384162,4574935,10666666.67
0.384202,4575502,14294357.89
0.384240,4576035,13995378.64
0.384280,4576643,15074504.75
0.384427,4577070,2909710.39
0.384470,4577763,16023121.39
0.384507,4578230,12678847.77
0.384552,4578854,14074976.32
0.384603,4579632,15143552.31
0.384645,4580157,12512512.51
0.384836,4581541,7252414.41
0.384939,4583107,15185454.55
0.384977,4583574,12235701.00
0.385023,4584233,14391160.03
0.385082,4585361,19011342.76
0.385261,4586334,5450980.39
0.385305,4586902,12812126.41
0.385346,4587414,12362073.54
0.385402,4588237,14941088.90
0.385437,4588620,10638888.89
0.385490,4589273,12359465.50
0.385700,4591161,8992274.65
0.385792,4592776,17706780.11
0.385838,4593522,15872340.43
0.385880,4594089,13815116.22
0.386110,4596290,9536725.71
0.386170,4597155,14578733.59
0.386218,4597656,10320959.17
0.386266,4598298,13386713.37
0.386435,4599009,4218533.07
0.386479,4599522,11549891.93
0.386523,4600036,11759591.85
0.386574,4600705,13107109.97
0.386627,4601281,10791569.09
0.386657,4601531,8264462.81
0.386693,4601833,8557180.10
0.386738,4602286,10076071.00
0.386792,4602868,10819452.71
0.386977,4603836,5227713.36
0.387040,4604712,13923326.34
0.387171,4607179,18784168.61
0.387382,4608877,8058545.48
0.387437,4609529,11783203.51
0.387490,4610359,15722079.10
0.387524,4610771,11884501.11
0.387724,4612313,7718065.38
0.387779,4613252,17229357.80
0.387815,4613576,8979048.89
0.387847,4613901,10116731.52
0.387893,4614528,13655370.68
0.387964,4615773,17514489.90
0.387998,4616141,10783882.78
0.388180,4617134,5459793.81
0.388231,4617819,13311827.12
0.388303,4619034,16983030.95
0.388366,4620051,16079051.38
0.388424,4620955,15699077.85
0.388571,4621494,3669787.23
0.388641,4622812,18650855.42
0.388740,4624744,19597699.40
0.388788,4625458,14900765.91
0.388984,4626554,5597805.82
0.389041,4627467,15901213.93
0.389093,4628320,16403846.15
0.389134,4628892,13852562.24
0.389167,4629220,10041021.25
0.389347,4630206,5479025.78
0.389411,4631235,15994901.53
0.389467,4631846,10967904.07
0.389498,4632127,9175510.20
0.389545,4632755,13326259.95
0.389602,4633727,16990333.69
0.389825,4635721,8946719.01
0.389927,4637881,21237267.47
0.390107,4638979,6078892.73
0.390170,4640010,16496000.00
0.390226,4640890,15483961.78
0.390271,4641516,14001655.15
0.390313,4642064,13008902.08
0.390374,4642855,13092558.26
0.390551,4643549,3918136.91
0.390596,4644035,10789929.40
0.390646,4644709,13547738.69
0.390695,4645408,14097573.77
0.390742,4646171,16190981.43
0.390791,4646695,10702832.98
0.390839,4647416,15165856.84
0.391023,4648634,6618054.57
0.391094,4649775,16127208.48
0.391192,4651790,20508905.85
0.391440,4654479,10855523.44
0.391503,4655403,14656895.40
0.391544,4655941,12976988.76
0.391792,4658118,8778225.81
0.391879,4659196,12355300.86
0.391933,4659770,10605080.83
0.391971,4660225,12066085.02
0.392002,4660510,9293680.30
0.392041,4660998,12341307.98
0.392250,4662707,8208138.02
0.392309,4663692,16566037.10
0.392363,4664523,15388888.89
0.392590,4666351,8069179.53
0.392649,4667265,15350508.88
0.392723,4668548,17406523.04
0.392780,4669390,14643478.26
0.392941,4669953,3499611.50
0.392974,4670346,11864150.94
0.393026,4671131,15341919.60
0.393076,4671837,14026582.96
0.393119,4672406,13143305.92
0.393175,4673343,16694877.51
0.393388,4674612,5956571.94
0.393443,4675406,14635944.70
0.393499,4676227,14649988.40
0.393551,4676937,13502205.99
0.393616,4678158,18991771.79
0.393657,4678743,13956151.44
0.393806,4679129,2589874.00
0.393849,4679729,14201183.43
0.393987,4682956,23370002.10
0.394160,4683866,5246226.75
0.394210,4684381,10369057.93
0.394306,4686184,18773036.80
0.394508,4687776,7868217.25
0.394552,4688400,14344827.59
0.394602,4689180,15470972.09
0.394641,4689703,13453376.21
0.394687,4690422,15545945.95
0.394740,4691116,13073865.46
0.394791,4691898,15408867.00
0.394937,4692320,2888768.71
0.394985,4693112,16442792.78
0.395022,4693582,13025524.49
0.395059,4693990,10831762.55
0.395108,4694805,16675191.82
0.395154,4695430,13562485.08
0.395355,4697072,8159006.21
0.395402,4697782,15106382.98
0.395472,4699016,17723518.85
0.395519,4699741,15411759.70
0.395556,4700209,12634307.00
0.395762,4701845,7944987.28
0.395873,4703732,17057627.12
0.395921,4704477,15373821.17
0.395962,4705055,14140672.78
0.396131,4705896,4988640.61
0.396175,4706510,13836619.72
0.396212,4707009,13516807.97
0.396252,4707499,12136222.91
0.396281,4707814,10769230.77
0.396344,4708760,15065853.39
0.396402,4709463,12068669.53
0.396569,4710015,3323619.37
0.396603,4710379,10692987.87
0.396634,4710647,8598838.52
0.396674,4711056,10225000.00
0.396715,4711614,13693251.53
0.396759,4712144,11966043.53
0.396826,4713220,16089719.63
0.396877,4713801,11272579.11
0.397041,4714624,5019547.57
0.397132,4716286,18314049.59
0.397186,4716961,12577796.00
0.397252,4717931,14715475.52
0.397448,4719198,6465671.22
0.397504,4719942,13129334.53
0.397543,4720376,11187873.79
0.397583,4720830,11268025.12
0.397634,4721454,12305507.90
0.397677,4721987,12252873.56
0.397720,4722405,9854771.78
0.397900,4723286,4888768.04
0.397962,4724217,14976031.91
0.398001,4724704,12447284.35
0.398055,4725456,13990697.67
0.398103,4725799,7195753.88
0.398182,4727346,19571873.18
0.398361,4728126,4342379.96
0.398398,4728558,11755102.04
0.398449,4729207,12694376.53
0.398500,4729894,13426885.04
0.398529,4730152,8922087.35
0.398678,4732078,13002531.65
0.399056,4732998,2433328.13
0.399175,4735119,17730407.52
0.399262,4736553,16569989.14
0.399470,4737636,5212996.39
0.399547,4739031,18009760.13
0.399602,4739922,16187638.53
0.399812,4741081,5523440.07
0.399859,4741688,12801315.98
0.399898,4742209,13517720.93
0.399967,4743386,17088929.22
0.400006,4743819,11126528.93
0.400057,4744351,10346772.47
0.400095,4744798,11827900.08
0.400210,4745352,4794834.73
0.400622,4745963,1485562.57
0.400658,4746271,8448077.24
0.400702,4746556,6526667.74
0.400745,4747102,12491992.31
0.400781,4747270,4777205.90
0.400813,4747454,5720147.98
0.400864,4748130,13115771.91
0.400919,4748931,14618922.47
0.400988,4749838,13097472.92
0.401157,4750419,3437015.65
0.401200,4750944,12438400.30
0.401265,4751813,13386324.08
0.401330,4752403,8950785.85
0.401365,4752568,4811617.87
0.401451,4754071,17417605.34
0.401651,4754535,2325336.65
0.401714,4755492,15011764.71
0.401818,4757384,18250745.17
0.401890,4758572,16500000.00
0.402092,4759245,3328256.05
0.402161,4760088,12291496.56
0.402200,4760427,8729688.67
0.402251,4761127,13747864.17
0.402311,4762155,17121633.55
0.402346,4762533,10536585.37
0.402523,4763419,5019830.03
0.402614,4764578,12759539.38
0.402708,4766354,18918774.97
0.402763,4767001,11605381.17
0.402830,4767760,11335464.02
0.403008,4768805,5885931.22
0.403048,4769235,10817610.06
0.403081,4769529,8765391.61
0.403179,4770642,11337822.28
0.403243,4771649,15868763.59
0.403282,4771954,7879304.55
0.403470,4773163,6419480.39
0.403524,4773942,14381449.96
0.403573,4774682,15166731.57
0.403629,4775568,15928089.89
0.403676,4776134,11791666.67
0.403704,4776307,6377880.18
0.403867,4776806,3062119.92
0.403922,4777586,14043679.44
0.403973,4778246,12878048.78
0.404038,4779203,14770342.02
0.404093,4780016,14781818.18
0.404127,4780299,8395633.08
0.404347,4781155,3893847.18
0.404426,4782356,15075439.96
0.404473,4782791,9388354.12
0.404531,4783665,15112479.03
0.404563,4783965,9302325.58
0.404683,4784699,6131586.86
0.404740,4785425,12526096.03
0.404933,4786227,4170762.02
0.404988,4787017,14374351.79
0.405038,4787827,16213619.44
0.405081,4788312,11096366.80
0.405167,4789859,18049446.38
0.405357,4790467,3203523.88
0.405442,4791966,17652531.30
0.405510,4793117,16864468.86
0.405554,4793579,10630954.02
0.405731,4794537,5393384.94
0.405794,4795643,17660678.64
0.405826,4795908,8313725.49
0.405878,4796707,15230942.26
0.405933,4797480,14129560.58
0.406129,4798989,7700629.73
0.406181,4799900,17352380.95
0.406219,4800323,11267380.53
0.406277,4801216,15319426.34
0.406328,4802053,16345102.33
0.406365,4802472,11440273.04
0.406556,4803642,6129666.01
0.406592,4804006,10146341.46
0.406632,4804506,12474116.21
0.406679,4805186,14278215.22
0.406729,4805975,15832564.11
0.406797,4807009,15328055.98
0.406830,4807412,11940740.74
0.406991,4807908,3084730.58
0.407083,4809445,16668835.68
0.407149,4810623,17973208.02
0.407214,4811718,16792418.11
0.407400,4813073,7289845.33
0.407440,4813481,10253317.25
0.407505,4814578,16790901.99
0.407599,4816283,18146405.84
0.407766,4817003,4319991.36
0.407828,4818090,17532258.06
0.407890,4819146,17043803.87
0.407935,4819740,13102748.49
0.407973,4820222,12560260.59
0.408039,4821234,15470221.35
0.408258,4823251,9215305.54
0.408338,4824649,17465830.44
0.408530,4825840,6195058.52
0.408583,4826592,14166493.98
0.408648,4827766,18142762.21
0.408925,4830882,11247432.69
0.409016,4832622,19173553.72
0.409070,4833300,12507148.26
0.409106,4833630,9000163.64
0.409162,4834517,16090702.95
0.409340,4835543,5768095.57
0.409397,4836228,11887201.74
0.409443,4836904,14762403.91
0.409494,4837669,14902694.17
0.409571,4838880,15821379.11
0.409747,4839716,4736543.91
0.409830,4841184,17803002.74
0.409891,4841740,9010030.95
0.409959,4842558,12171170.10
0.410154,4843991,7333036.53
0.410241,4845653,19094449.74
0.410298,4846544,15735099.34
0.410355,4847575,17995531.66
0.410554,4849166,8006723.43
0.410653,4851193,20517855.70
0.410730,4852421,15819645.73
0.410917,4853310,4767829.75
0.410972,4854148,15076280.94
0.411052,4855473,16675476.35
0.411094,4855950,11379631.18
0.411127,4856256,9296390.81
0.411312,4857341,5859575.41
0.411374,4858041,11297976.05
0.411427,4858744,13243161.78
0.411498,4859954,17092568.26
0.411551,4860688,13751756.44
0.411730,4861764,6020961.45
0.411800,4863058,18409184.68
0.411909,4865208,19732192.84
0.412107,4866625,7164127.79
0.412173,4867738,16852911.78
0.412252,4869004,15866252.26
0.412323,4870217,17205673.76
0.412606,4871957,6153846.15
0.412666,4872876,15158762.89
0.412759,4874421,16725304.47
0.412942,4875276,4671084.62
0.413069,4877882,20526311.64
0.413153,4879217,15885103.70
0.413354,4880739,7565853.25
0.413438,4882255,17994065.28
0.413504,4883405,17602130.62
0.413692,4884782,7308257.75
0.413745,4885640,16137829.86
0.413783,4886113,12599557.82
0.413834,4886894,15313725.49
0.413890,4887465,10076411.32
0.414083,4888752,6691519.40
0.414192,4891051,20939594.87
0.414248,4891930,15861558.73
0.414437,4893183,6620871.86
0.414499,4894135,15344691.41
0.414571,4895397,17456980.03
0.414639,4896626,18218743.51
0.414832,4897820,6175840.77
0.414911,4899251,18056782.33
0.414968,4900142,15769911.50
0.415023,4900935,14407441.73
0.415185,4901577,3964994.41
0.415290,4903319,16505277.52
0.415376,4904484,13579513.00
0.415429,4905232,14202441.76
0.415667,4907642,10117208.49
0.415751,4909121,17703670.01
0.416084,4913807,14040449.44
0.416331,4916415,10571201.58
0.416414,4917551,13721132.48
0.416646,4919609,8869084.05
0.416712,4920735,17158095.24
0.416776,4921738,15590754.36
0.416855,4923172,18047270.26
0.417043,4924411,6599201.07
0.417160,4926587,18664653.81
0.417215,4927445,15424719.10
0.417272,4928330,15640740.15
0.417438,4928965,3826269.30
0.417529,4930401,15780219.78
0.417583,4931143,13604194.93
0.417640,4931919,13764966.74
0.417821,4932989,5899379.74
0.417889,4934033,15428495.43
0.417967,4935405,17487063.14
0.418013,4936046,14049315.07
0.418060,4936713,14280208.96
0.418234,4937478,4382899.24
0.418309,4938426,12753420.42
0.418387,4939285,10960127.59
0.418431,4939794,11481030.36
0.418467,4940213,11679442.51
0.418675,4941764,7449281.49
0.418729,4942486,13401392.11
0.418788,4943507,17391156.23
0.418845,4944448,16329718.00
0.418890,4944963,11671388.10
0.419083,4946275,6775984.51
0.419149,4947434,17660952.38
0.419216,4948371,14028626.18
0.419291,4949813,19078364.18
0.419496,4951241,6991432.07
0.419533,4951647,10887053.52
0.419605,4952863,16947735.19
0.419646,4953370,12365853.66
0.419697,4954207,16213075.06
0.419742,4954838,14087337.02
0.419924,4956201,7470212.32
0.419982,4957077,15103448.28
0.420019,4957522,12304034.06
0.420060,4957992,11223880.60
0.420098,4958425,11382455.77
0.420134,4958726,8399843.72
0.420333,4960132,7090589.08
0.420381,4960623,10080272.64
0.420425,4961167,12422643.92
0.420458,4961412,7405392.33
0.420503,4962130,16014988.96
0.420592,4963720,17823513.59
0.420771,4964523,4481852.13
0.420814,4965018,11624357.14
0.420855,4965518,12294981.19
0.420897,4966076,13338751.70
0.420936,4966573,12516054.29
0.420969,4966892,9878913.63
0.421033,4967984,16996108.95
0.421223,4969205,6426315.79
0.421291,4970396,17568444.65
0.421326,4970813,11678055.34
0.421367,4971283,11640866.87
0.421587,4973052,8013590.03
0.421656,4974065,14824245.62
0.421694,4974460,10383533.56
0.421769,4975747,17188647.75
0.421818,4976400,13147562.77
0.421864,4976985,12833731.87
0.422029,4977469,2937784.52
0.422075,4977987,11159704.42
0.422118,4978490,11585323.72
0.422160,4978984,11927757.39
0.422194,4979360,11099631.00
0.422274,4980693,16636505.46
0.422309,4980983,8197879.86
0.422360,4981611,12456115.99
0.422533,4982384,4470352.83
0.422568,4982817,12083833.34
0.422617,4983575,15562125.32
0.422651,4983841,7785289.90
0.422695,4984387,12491992.31
0.422744,4985138,15431401.15
0.422928,4986312,6366007.47
0.422986,4987201,15272814.73
0.423020,4987503,8926196.32
0.423079,4988322,13793684.21
0.423128,4988845,10839378.24
0.423164,4989226,10450094.63
0.423227,4990278,16709552.40
0.423420,4991689,7318768.41
0.423455,4992063,10749906.59
0.423502,4992736,14369902.21
0.423546,4993287,12546680.03
0.423612,4994380,16436090.23
0.423668,4995077,12520883.11
0.423817,4995386,2065162.91
0.423859,4995905,12308203.10
0.423907,4996535,13380625.70
0.423956,4997187,13283621.62
0.424012,4997973,14014692.25
0.424071,4998905,15785640.49
0.424253,4999931,5623181.10
0.424274,5000000,3332045.59
